id;titre;publication;date_debut;date_fin;adherent;description_introduction;description_presentation;description_complementaire;langues;territoires;themes;site_web;site_reservation;site_avis;geo_point_2d;altitude;capacite;moyenspaiement;prestations;multimedia_url_video;multimedia_url_photo;multimedia_url_son;multimedia_url_pdf;multimedia_credits;social_url;classement_categories;classement_labels;classement_guides;classement_chaines;classement_tourisme_et_handicap;classement_etoiles;classement_epis;classement_cles;classement_cheminees;classement_cocottes;type_etab;raison_sociale_etab;adr_etab;code_postal_etab;commune_etab;code_insee_etab;cedex_etab;bureau_distrib_etab;province_etab;pays_etab;personne_civilite_etab;personne_prenom_etab;personne_nom_etab;personne_tel1_etab;personne_tel2_etab;personne_tel3_etab;personne_fax1_etab;personne_fax2_etab;personne_mel1_etab;personne_mel2_etab;personne_mel3_etab;type_info;raison_sociale_info;adr_info;code_postal_info;commune_info;code_insee_info;cedex_info;bureau_distrib_info;province_info;pays_info;personne_civilite_info;personne_prenom_info;personne_nom_info;personne_tel1_info;personne_tel2_info;personne_tel3_info;personne_fax1_info;personne_fax2_info;personne_mel1_info;personne_mel2_info;personne_mel3_info;periode_nom_1;periode_date_debut_1;periode_date_fin_1;periode_detail_1;periode_nom_2;periode_date_debut_2;periode_date_fin_2;periode_detail_2;periode_nom_3;periode_date_debut_3;periode_date_fin_3;periode_detail_3;periode_nom_4;periode_date_debut_4;periode_date_fin_4;periode_detail_4;periode_nom_5;periode_date_debut_5;periode_date_fin_5;periode_detail_5;periode_nom_6;periode_date_debut_6;periode_date_fin_6;periode_detail_6;tarif_nom_1;tarif_standard_1;tarif_devise_1;tarif_min_1;tarif_max_1;tarif_description_1;tarif_nom_2;tarif_standard_2;tarif_devise_2;tarif_min_2;tarif_max_2;tarif_description_2;tarif_nom_3;tarif_standard_3;tarif_devise_3;tarif_min_3;tarif_max_3;tarif_description_3;tarif_nom_4;tarif_standard_4;tarif_devise_4;tarif_min_4;tarif_max_4;tarif_description_4;tarif_nom_5;tarif_standard_5;tarif_devise_5;tarif_min_5;tarif_max_5;tarif_description_5;tarif_nom_6;tarif_standard_6;tarif_devise_6;tarif_min_6;tarif_max_6;tarif_description_6;tarif_devise_7;tarif_devise_8;tarif_devise_9;tarif_devise_10
7c436f6d;Camping Le Courtil;;2013-04-01;2013-09-30;;;;"Emplacement de passage(2); Emplacement à l'année(34); Emplacements(32)";"Français;English";Calais Côte d'Opale;Unclassified campsite;www.amitienature.com;;;50.824617, 1.899598;;;;"Activities;Petanque;Table tennis;Walking trail;Internet access;Shower;Wash house;Drinking water point;Public toilet block;Enclosed ground;Toilets;Library;Power connection;Kids games;Partial shading;public shower room;Animals accepted;Mobile home hire";;;;;;;Campgrounds/Not classified;;;;;;;;;;;Camping Le Courtil;La Placette;62340;BOUQUEHAULT;62161;;;;France;;;;03.21.96.01.49;;;;;aminatcal@aol.com;;;;;;;;;;;;;;;;;;;;;;;;Ouverture;2013-04-01;2013-09-30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0743366d;CAMPING LA DUNE BLANCHE;;2013-02-01;2013-09-30;;;"Entre Le Touquet et Hardelot, à 3 km de la mer, site exceptionnel et préservé, au cœur de la réserve naturelle de la Baie de Canche.
Camping familial et convivial sur 13 hectares boisés essentiellement de pins maritimes.";Emplacements(359);;Canche Authie;Classified campsite;http://campings.village-center.fr/nord-pas-de-calais/camping-la-dune-blanche.php;;;50.5564284, 1.6187642;;;;"Playground;Activities;Animals accepted;Sand play area;Swimming;Supervised swimming;Bar;Library;Billiard;Water connection;Power connection;Tourist brochures;Shower;Gas depot;Kids games;Public washing machine;Wash house;Mobile home hire;Public pool;Outdoor pool;Petanque;Fishing;Activity room;Playroom;Theatre;Entertainment-Shows;Tennis court;Enclosed ground;Half-shaded ground;Toilets;TV";;"http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/e3da2efd/HPANPC0620000075-1.JPG;http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/e3da2efd/HPANPC0620000075-2.JPG";;;;;Campings/1 étoile;;;;;1;;;;;;Camping La Dune Blanche;Route d'Etaples;62176;CAMIERS;62201;;;;France;;;;+33 (0)3 21 09 78 48;;;+33 (0)3 21 09 79 59;;accduneblanche@village-center.fr;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3289fe3f;CAMPING DE LA MER;;;;;;;Emplacements(633);;Canche Authie;Classified campsite;www.campingdelamer.fr;;;50.579694, 1.581066;;;;;;;;;;;Campings/3 étoiles;;;;;3;;;;;;Camping de la mer;Avenue de Cambrai;62176;CAMIERS;62201;;;;France;;;;+33 (0)3 21 84 92 25;;;+33 (0)3 21 84 10 35;;campingdelamer0854@orange.fr;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0f819bbb;CAMPING LE MANOIR;;;;;;;Emplacements(58);;7 Vallées - Ternois;Classified campsite;;;;50.419921, 2.0117;;;;;;;;;;;Campings/1 étoile;;;;;1;;;;;;Camping le Manoir;128 bis rue principale;62140;CAVRON-SAINT-MARTIN;62220;;;;France;;;;+33 (0)3 21 06 20 17;+33 (0)6 50 94 49 62;;;;philippelannoy@yahoo.fr;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
b0a5a612;CAMPING DES 4 PLAGES;;2013-04-01;2013-09-30;;;;Emplacements(175);;Canche Authie;Classified campsite;www.camping-4-plages.com;;;50.372867, 1.66945;;;;;;;;;;;Campings/2 étoiles;;;;;2;;;;;;Camping des 4 Plages;16 rue de la Futaie;62180;CONCHIL-LE-TEMPLE;62233;;;;France;;;;03 21 81 22 94;;;03 21 81 22 94;;;;;;;;;;;;;;;;;;;;;;;;;;Ouverture;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9d1d890b;DOMAINE DU L'ABRI COTIER;;;;;;;NOMBRE D'EMPLACEMENTS : 110;;Canche Authie;Classified campsite;http://www.camping-stella-plage.com/;;;50.476803, 1.60649;;;;Caravan hire;;;;;;http://www.camping-stella-plage.com/;Campings/3 étoiles;;;;;3;;;;;;Domaine de l'Abri Côtier;1040 boulevard de france;62780;CUCQ;62261;;;;France;;;;+33 (0)3 21 94 71 04;;;;;jf.maes@flandrie-loisirs.com;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6a8bd22d;CAMPING LES CHARMILLES;;;;;;;Emplacements(152);;Région de Saint-Omer;Classified campsite;;;;50.80984, 2.153664;;;;;;;;;;;Campings/2 étoiles;;;;;2;;;;;;Camping les charmilles;11 Rue d'Hellebroucq;62910;HOULLE;62458;;;;France;;;;+33 (0)3 21 39 06 46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
258141c2;CAMPING MUNICIPAL DE LA FALAISE;;2013-04-01;2013-11-03;;;Camping situé à 150m de la plage, dans un cadre calme et verdoyant<br><br>Vous pouvez louer dans ce camping des quilles en l'air, ancienne coque de bateau,  dotées d’un confort identique à celui d’un mobil-home ont été ressuscitées sur le terrain de camping par la municipalité en souvenir de cette tradition locale.;"Location chalet Mobil home :<br>- semaine à partir de 420€<br>- la nuit à partir de 87€ et la seconde nuit à patir de 64€<br><br><br>Location De quilles en l'air :<br>Semaine à partir de 270€<br>la nuit à partir de 55€ et à partir de la seconde nuit : 55€<br>
Personnes(2000); Emplacements(421)";;Boulonnais;Classified campsite;http://www.ville-equihen-plage.fr/commissions0001010f.html;;;50.67265, 1.571844;;;;"Water connection;Power connection;Shower;RV park;Kids games;Public washing machine;Wash house;Public Tumble-dryer;Phone";;"http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/a596816c/HPANPC0620000105-1.jpg;http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/a596816c/HPANPC0620000105-3.jpg;http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/a596816c/HPANPC0620000105-2.jpg;http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/a596816c/HPANPC0620000105-5.jpg;http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/a596816c/HPANPC0620000105-4.jpg;http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/a596816c/HPANPC0620000105-6.jpg";;;;;Campings/3 étoiles;;;;;3;;;;;;Camping Municipal de la Falaise;rue Charles Cazin;62224;EQUIHEN-PLAGE;62300;;;;France;;;;+33 (0)3 21 31 22 61;;;+33 (0)3 21 80 54 01;;camping.equihen.plage@orange.fr;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d3b9cdda;CAMPING DU CHATEAU;;;;;;;Emplacements(80);;7 Vallées - Ternois;Classified campsite;http://camping-du-chateau.com/;;;50.4743892, 2.2688552;;;;Mobile home hire;;;;;;;Campings/2 étoiles;;;;;2;;;;;;Camping du Château;920 Grand Rue;62134;ÉQUIRRE;62301;;;;France;;;;+33 (0)3 21 04 61 23;;;+33 (0)3 21 04 61 23;;campingduchateau@wanadoo.fr;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9d6336b4;CAMPING LA PINEDE;;;;;;;Emplacements(107);;Canche Authie;Classified campsite;http://camping-lapinede-etaples.fr;;;50.5318054, 1.626161;;;;"Playground;Food shop;Mobile home hire;Car park;Fishing;Restaurant;Entertainment-Shows;Shaded ground";;;;;;;Campings/3 étoiles;;;;;3;;;;;;Camping la pinède;Route Départemental 940;62630;ETAPLES-SUR-MER;62318;;;;France;;;;+33 (0)3 21 94 35 75;;;+33 (0)3 21 94 34 51;;camping@etaples-sur-mer.net;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50bf80bd;CAMPING LES TROIS TILLEULS;;2013-04-01;2013-09-30;;;Vous trouverez au Camping des Trois Tilleuls une ambiance calme et familiale propice à la détente. Le camping se situe au coeur de la Vallée de la Canche, dans un village doté de tous commerces et services de proximité. <br>Cadre verdoyant. Emplacements de passage et résidentiels spacieux, délimités par des haies végétales, pouvant accueillir les tentes, caravanes, camping-cars et mobil-homes. <br>De nombreux jeux et activités sportives pour petits et grands sont à votre disposition : piscine et pataugeoire chauffées (en été, avec sanitaire muni de cabines de déshabillage, casiers, wc, douches) terrain multisports, trampolines, aires de jeux, ping-pong, boulodrome, fitness de plein air, salle de jeux avec billard, baby-foot, air hockey, jeux d’estaminet, fléchettes, bibliothèque, jeux de société, jeux vidéo, station internet/zone WIFI. <br>Vente de mobil-homes neuf ou occasion. <br>LOCATION de mobil-homes récents de grand confort 2/4 - 4/6 - 6 personnes, avec terrasse. <br>LOCATION D’HEBERGEMENTS INSOLITES : location d’une ROULOTTE de charme en bois massif, au confort douillet, pouvant accueillir 4 personnes : séjour insolite à vivre à deux, en famille ou entre amis. Location d’un POD : cabane en bois au sol, permettant le campement de 1 à 3 personnes. Eco-construction originale et de qualité, équipée de matelas, coussins, chauffage électrique. <br>Pour les amateurs de séjours naturels. <br>Pêche en rivière et étang à proximité. Accès gratuit à la pêche au blanc. Chemins de randonnées. <br>Anglais parlé. <br>Les tarifs s’entendent journalier et par nuitée.<br><br><br>;"Emplacements libres(120)
2";English;7 Vallées - Ternois;Classified campsite;www.camping3tilleuls.com;;;50.3141293, 2.1595156;;;"Bons CAF;Cartes de crédit;Chèques;Chèques Vacances;Eurocard - Mastercard;Virements";"Playground;Activities;Animals accepted;Sand play area;Billiard;Bowling pitch;Water connection;Power connection;Internet access point;Tourist brochures;Shower;Gas depot;RV park;Sewage disposal;Kids games;Public washing machine;Mobile home hire;Washing machines;Reduced mobility;Car park;Table tennis;Outdoor pool;Post depot;Drinking water point;Petanque;Fishing;Fitness;Activity room;Billiard room;Playroom;TV room;Public toilet block;Walking trail;Entertainment-Shows;Public Tumble-dryer;Changing table;Enclosed ground;Equipped playground;Half-shaded ground;Toilets;Fax";;"http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/602e3b58/HPANPC0620000110-9.jpg;http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/602e3b58/HPANPC0620000110-8.jpg;http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/602e3b58/HPANPC0620000110-6.pdf;http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/602e3b58/HPANPC0620000110-21.jpg;http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/602e3b58/HPANPC0620000110-18.jpg;http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/602e3b58/HPANPC0620000110-14.jpg;http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/602e3b58/HPANPC0620000110-26.jpg;http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/602e3b58/HPANPC0620000110-13.jpg;http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/602e3b58/HPANPC0620000110-10.jpg;http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/602e3b58/HPANPC0620000110-20.jpg;http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/602e3b58/HPANPC0620000110-15.jpg;http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/602e3b58/HPANPC0620000110-27.jpg;http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/602e3b58/HPANPC0620000110-19.jpg;http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/602e3b58/HPANPC0620000110-24.jpg;http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/602e3b58/HPANPC0620000110-17.jpg;http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/602e3b58/HPANPC0620000110-23.jpg;http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/602e3b58/HPANPC0620000110-16.jpg;http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/602e3b58/HPANPC0620000110-11.jpg;http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/602e3b58/HPANPC0620000110-25.jpg;http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/602e3b58/HPANPC0620000110-12.jpg;http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/602e3b58/HPANPC0620000110-22.jpg;http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/602e3b58/HPANPC0620000110-7.JPG";;;;;Campings/2 étoiles;;"Le petit futé;Michelin";;;2;;;;;;LES TROIS TILLEULS;28 rue de Frévent;62770;FILLIÈVRES;62335;;;;France;;;;+33 (0)3 21 47 94 15;;;+33 (0)3 21 04 81 32;;campingdes3t@wanadoo.fr;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
815bb58d;Camping Domaine Le Val du Ternois;;2013-04-01;2013-10-31;;;"Camping familial et convivial, label Savoir-Plaire.
A 45 km d’Arras, à la frontière de la Somme, dans une région verdoyante, vallonnée et boisée, traversée par de nombreux cours d’eau.
Etang d’1 hectare ½ pour pêche aux blancs en « no kill » (journée et n";"Emplacement de passage(10); Emplacement à l'année(100); Emplacements(110)";;7 Vallées - Ternois;Classified campsite;;;;50.272871, 2.299404;;;"Cartes de crédit;Chèques;Chèques Vacances";"Playground;Animals accepted;Bar;Canoeing kayaking;Shower;Mobile home hire;Washing machines;Pond;Petanque;Fishing;Entertainment-Shows;Public Tumble-dryer;Terrace;Toilets";;;;;;;Campings/Non Classé;;;;;;;;;;;Camping Domaine Le Val du Ternois;75 rue du Général de Gaulle;62270;FRÉVENT;62361;;;;France;;;;+33 (0)3 21 03 78 79;;;+33 (0)3 21 04 92 41;;levalduternois@wanadoo.fr;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Prix adulte / jour;;;;3.0;;Prix adulte / jour;;;;3.0;;Prix animal / jour;;;;1.0;;Prix animal / jour;;;;1.0;;Prix enfant / jour;;;;3.0;;Prix enfant / jour;;;;3.0;;;;;
607ad18b;CAMPING MUNICIPAL DU VERT BOCAGE;;;;;;;Emplacements(50);;7 Vallées - Ternois;Classified campsite;;;;50.381707, 2.057962;;;;;;;;;;;Campings/Non Classé;;;;;;;;;;;Camping Municipal du vert Bocage;Rue du marais;62140;GRIGNY;62388;;;;France;;;;+33 (3) 21 81 67 71;+33 (0)3 21 81 69 22;;+33 (0)3 21 86 37 22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5265bf45;CAMPING DE LA MOLLIERE;;;;;;;Chambres(167);;Canche Authie;Classified campsite;http://www.lamolliere.com;;;50.377738, 1.616127;;;;"Internet access;Playground;Animals accepted;Swimming;Supervised swimming;Bar;Barbecue;Bowling pitch;Bowling pitch;Water connection;Tourist brochures;Shower;Gas depot;Public washing machine;Wash house;Mobile home hire;Table tennis;Public pool;Outdoor pool;Drinking water point;Petanque;Petanque;Fishing;Public toilet block;Entertainment-Shows;Equipped playground;Toilets;Incoming calls only;TV;Wi-fi";;"http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/ade7c379/HPANPC0620000117-2.JPG;http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/ade7c379/HPANPC0620000117-3.JPG;http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/ade7c379/HPANPC0620000117-4.JPG;http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/ade7c379/HPANPC0620000117-1.jpg";;;;;;;;;;2;;;;;;Camping  de la Mollière;2 chemin de la madelon;62600;GROFFLIERS;62390;;;;France;;;;+33 (0)3 21 84 40 46;;;;;campingmolliere@wanadoo.fr;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1dc6461e;CAMPING LS SAPINS;;2013-04-15;2013-09-15;;;;Emplacements(30);;Boulonnais;Classified campsite;;;;50.7295102, 1.7162697;;;;"Tourist brochures;Shower;RV park;Drinking water point;Public toilet block;Walking trail;Tennis court;Enclosed ground;Half-shaded ground;Toilets;Incoming calls only";;;;;;;Campings/Non Classé;;;;;;;;;;;Camping Les Sapins;Route de Cresmarest;62360;LA-CAPELLE-LÈS-BOULOGNE;62908;;;;France;;;;+33 (0)3 21 83 16 61;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
a9e3c989;CAMPING L'OREE DU BOIS;;2013-04-01;2013-09-30;;;"Un cadre boisé, calme et reposant situé dans une vallée au pied des collines d'Artois. Belle vue sur les bois.
Des emplacements spacieux.
A 5min des lieux de pêche et canotage et à 20 min des plages de la côte d'Opale";"Personnes(280); Emplacements(88)";Français;Calais Côte d'Opale;Classified campsite;;;;50.810518, 1.972775;;;;"Playground;Bar;Barbecue;Power connection;Phone box;Shower;Ice depot;RV park;Wash house;Car park;Table tennis;Drinking water point;Petanque;Playroom;Public toilet block;Entertainment-Shows;Shaded ground;Half-shaded ground;Toilets";;;;;;;Campings/Non Classé;;;;;;;;;;;Camping l'Orée du Bois;1300 route du val;62610;LANDRETHUN-LÈS-ARDRES;62488;;;;France;;;;+33 (0)3 21 82 67 15;+33 (0)6 19 47 63 89;;+33 (0)3.21.82.67.15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
bd39ff23;CAMPING LE CANCHY;;2013-03-15;2013-10-31;;;Camping situé à proximité d'une rivière 1ère catégorie au coeur du pays de Licques.<br>Camping caravaning calme, verdoyant et agrémenté des chants des oiseaux;Emplacements(72);English;Calais Côte d'Opale;Classified campsite;www.camping-lecanchy.com;;;50.7791299, 1.956121;;;;"Playground;Animals accepted;Sand play area;Bar;Barbecue;Water connection;Power connection;Phone box;Tourist brochures;Shower;Gas depot;Ice depot;RV park;Kids games;Public washing machine;Caravan hire;Open 24-24;Car park;Table tennis;Drinking water point;Petanque;Fishing;Restaurant;public shower room;TV room;Public toilet block;Walking trail;Entertainment-Shows;Changing table;Equipped playground;Shaded ground;Half-shaded ground;Toilets;Phone;TV";;;;;;;Campings/2 étoiles;;;;;2;;;;;;Camping Le Canchy;830 Rue de Canchy;62850;LICQUES;62506;;;;France;;;;+33 (0)3 21 82 63 41;;;;;camping.lecanchy@wanadoo.fr;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.7;;;;;;;;
d5a62006;CAMPING LE CHATEAU DE MAMETZ;;2013-04-01;2013-10-31;;;A 15 km de Saint-Omer et à 4 km d'Aire sur la Lys, ce camping vous accueille sur un site boisé, traversé la rivière : La Lys.;Emplacements(88);Français;Région de Saint-Omer;Classified campsite;www.camping-chateau-mametz.fr;;;50.640194, 2.322836;;;;"Activities;Shower";;"http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/c46200aa/HPANPC0620000154-1.JPG;http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/c46200aa/HPANPC0620000154-2.JPG;http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/c46200aa/HPANPC0620000154-3.JPG";;;;http://moulindemametz.com;Campings/2 étoiles;;;;;2;;;;;;Camping Domaine Le Château de Mametz;32 rue du moulin;62120;MAMETZ;62543;;;;France;;;;+33 (0)3.21.12.48.85;;;;;jean-pierre.leleux.62@orange.fr;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;inclus dans le forfait;;;;;;;;;;;;;;;;;;;;;;
28f11829;CAMPING LES PALOMINOS;;;;;;;"Emplacement de passage(20); Emplacement à l'année(132); Emplacements(112)";;Calais Côte d'Opale;Classified campsite;;;;50.986315, 1.972389;;;;"Playground;Bungalow hire;Car park;Fishing;Restaurant;Entertainment-Shows;Shaded ground";;;;;;;Campings/Non Classé;;;;;;;;;;;Camping les Palominos;Hemmes de Marck;62730;MARCK;62548;;;;France;;;;+33 (0)3 21 82 92 80;;;+33 (0)3 21 35 66 89;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
522acdb6;CAMPING MANON DES SOURCES;;;;;;;"Emplacement de passage(50); Emplacement à l'année(100); Emplacements(50)";;7 Vallées - Ternois;Classified campsite;;;;50.457504, 1.875916;;;;;;;;;;;Campings/2 étoiles;;;;;2;;;;;;Camping Manon des sources;389 Rue de Beaurainville;62990;MARENLA;62551;;;;France;;;;+33 (0)3 21 81 50 66;;;+33 (0)3 21 81 50 66;;m.d.s.dev@orange.fr;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d71aa09d;CAMPING DU CHATEAU DU BUREUIL;;;;;;;Emplacements(196);;7 Vallées - Ternois;Classified campsite;www.caravaning-verte-vallee.com;;;50.4029931, 1.9490846;;;;"Playground;Animals accepted;Kids workshop;Bar;Shower;Facilities for disabled people;Mobile home hire;Car park;Swimming-pool;Fishing;Entertainment-Shows;Shaded ground;Toilets";;;;;;;Campings/2 étoiles;;;;;2;;;;;;Camping du Château du Bureuil;951 rue du stade;62990;MARESQUEL-ECQUEMICOURT;62552;;;;France;;;;+33 (0)3 21 90 37 23;;;+33 (0)3 21 90 39 13;;caravaningvertevallee@wanadoo.fr;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
70d0b66d;CAMPING LES ORMES;;;;;;"Petit camping familial où calme et repos sont de rigueur.
Situé dans le triangle Berck-Etaples-Montreuil et le Touquet, l'intérêt touristique est donc fort varié.";Emplacements(45);;Canche Authie;Classified campsite;http://campingdesormes.free.fr;;;50.472524, 1.6173294;;;Chèques;"Playground;Animals accepted;Shower;Shaded ground;Toilets";;;;;;;Campings/1 étoile;;;;;1;;;;;;Camping Les Ormes;744 route d'étaples;62155;MERLIMONT;62571;;;;France;;;;+33 (0)3 21 94 97 24;;;;;campingdesormes62@orange.fr;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
b15dde9b;CAMPING LE SAINT HUBERT;;2013-04-01;2013-11-05;;;A deux pas de la mer, 16 hectares entierement cloturés, en pleine forêt à 2 heures de Paris. Vaste centre commercial, libre-service, tabacs, journaux, plats à emporter.<br>Bar, Restaurant self-service. Salle club avec cheminée, grillades au feu de bois, rôtisserie.<br>Parking visiteur.;Emplacements(610);English;Canche Authie;Unclassified campsite;www.sthubert62.com;;;50.433783, 1.605463;;;"Cartes de crédit;Chèques;Chèques Vacances;Eurocard - Mastercard;Travellers chèques";"Internet access;Playground;Activities;Animals accepted;Sand play area;Bar;Barbecue;Library;Billiard;Water connection;Power connection;Currency exchange office;Phone box;Safe;Club;Tourist brochures;Shower;Ice depot;Kids games;Public washing machine;Wash house;Mobile home hire;Bike hire;Partial shading;Car park;Swimming-pool;Public pool;Outdoor pool;Post depot;Drinking water point;Restaurant;Activity room;public shower room;Public bathroom;Billiard room;Gym;Playroom;Theatre;TV room;Public toilet block;Private toilet block;Entertainment-Shows;Changing table;Picnic table;Tennis court;Enclosed ground;Equipped playground;Shaded ground;Toilets;Phone;TV;Wi-fi";;;;;;;;Camping Qualité France;;;;5;;;;;;Camping Saint Hubert;CD 940;62155;MERLIMONT;62571;;;;France;;;;+33 (0)3 21 89 10 10;;;+33 (0)3 21 89 10 12;;hubertparent@orange.fr;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
